COD,Tip Produs,DENUMIRE,DESCRIERE,CATEGORIE,PRET_RECOMANDAT,PRET_ACHIZITIE,STOC,IMAGINE_PRINCIPALA,BRAND,GREUTATE,Unnamed: 11,EAN,TVA,Moneda,Pret_Vanzare,ID_CATEGORIE,Product_ID,URL_IMAGINE_SECUNDARA_1,URL_IMAGINE_SECUNDARA_2,URL_IMAGINE_SECUNDARA_3,URL_IMAGINE_SECUNDARA_4,URL_IMAGINE_SECUNDARA_5
AVX-F360200,Culcus din material,"Culcus din material impermeabil pentru caine/pisica, model Animal Print, 77 cm","<p><b>Culcus&nbsp;impemeabil,&nbsp;pentru caine/pisica, model animal print, 77 cm&nbsp;</b></p><p>Culcusul impermeabil&nbsp;este locul de odihna ideal pentru animalul tau de companie.</p><p>Materialul calitativ ii ofera animalutului dumneavoastra un loc racoros de odihna vara si un loc cald si confortabil iarna.</p><p>Culcusul poate fi amplasat pe zone reci, cum ar fi gresia, tocmai pentru a oferi protectie impotriva frigului.</p><p><b>Caracteristici:</b></p><ul><li>Diametru exterior: 77&nbsp;cm</li><li>Interior impermeabil</li><li>Culoare exterior: animal print</li><li>Material: polimer</li></ul>","Pet shop > Mobila si transport animale de companie > Culcusuri, perne si saltele animale",165.76,76.8,8,https://export.avex.ro/wp-content/uploads/2022/01/Culcus-din-material-impermeabil-rece-pentru-caine-pisica-animal-print-77cm-1.jpg,AVEX,0.3,,6.42764E+12,0,RON,248.64,1344,153,https://export.avex.ro/wp-content/uploads/2022/01/Culcus-din-material-impermeabil-rece-pentru-caine-pisica-animal-print-77cm-1.jpg,https://export.avex.ro/wp-content/uploads/2022/02/Culcus-din-material-impermeabil-rece-pentru-caine-pisica-animal-print-77cm-3-600x600-1.jpg,https://export.avex.ro/wp-content/uploads/2022/02/Culcus-din-material-impermeabil-rece-pentru-caine-pisica-animal-print-77cm-2.jpg,,
AVX-AM01435,Set cabluri de,"Set cabluri de pornire auto Premium cu clesti, 1000A - 6,0m","<p>Set cabluri de pornire auto Premium cu clesti, 1000A - 6,0m</p>",Car Accessories > Tuning auto > Accesorii auto tuning,211.05,114.08,5,https://export.avex.ro/wp-content/uploads/2022/01/1_de5u-za.jpg,CarCommerce,3.55,,5.90329E+12,0,RON,316.575,1480,154,https://export.avex.ro/wp-content/uploads/2022/01/1_de5u-za.jpg,https://export.avex.ro/wp-content/uploads/2022/02/2_no6f-md.jpg,,,
AVX-AM01024,Set cabluri de,"Set cabluri de pornire auto cu clesti, 600A - 4,0m","<p>Set cabluri de pornire auto cu clesti, 600A - 4,0m</p>",Car Accessories > Tuning auto > Accesorii auto tuning,98.11,53.03,10,https://export.avex.ro/wp-content/uploads/2022/01/1_xtsh-qn.jpg,CarCommerce,1.48,,5.90329E+12,0,RON,147.165,1480,155,https://export.avex.ro/wp-content/uploads/2022/01/1_xtsh-qn.jpg,https://export.avex.ro/wp-content/uploads/2022/02/2_z22d-6f.jpg,https://export.avex.ro/wp-content/uploads/2022/02/3_umbk-xi.jpg,,
AVX-AMCC61638,Husa protectie Anti-Inghet,Husa protectie Anti-Inghet pentru bateria auto - dimensiune A (22 x 20 x 18 cm),<p>Husa protectie Anti-Inghet pentru bateria auto - dimensiune A (22 x 20 x 18 cm)</p>,Car Accessories > Tuning auto > Accesorii auto tuning,45.88,24.8,17,https://export.avex.ro/wp-content/uploads/2022/01/1_ecu9-4l.jpg,CarCommerce,0.113,,5.90748E+12,0,RON,68.82,1480,156,https://export.avex.ro/wp-content/uploads/2022/01/1_ecu9-4l.jpg,https://export.avex.ro/wp-content/uploads/2022/02/husa-acumulator.jpg,,,
AVX-AM01023,Set cabluri de,"Set cabluri de pornire auto cu clesti, 400A - 2,5m","<p>Set cabluri de pornire auto cu clesti, 400A - 2,5m</p>",Car Accessories > Tuning auto > Accesorii auto tuning,58.83,31.8,11,https://export.avex.ro/wp-content/uploads/2022/01/1_v5gl-4a.jpg,CarCommerce,0.92,,5.90329E+12,0,RON,88.245,1480,157,https://export.avex.ro/wp-content/uploads/2022/01/1_v5gl-4a.jpg,https://export.avex.ro/wp-content/uploads/2022/02/2_egqc-zs.jpg,https://export.avex.ro/wp-content/uploads/2022/02/3_szty-g8.jpg,,
AVX-DJNT-01,Set 16 inele,Set 16 inele din autocolant pentru jante culoare Rosu Lucios,"<h4><strong>Set 16 inele din autocolant pentru jante</strong></h4><p>Setul este format din 16 segmente (arce de cerc) autoadezive care se lipesc pe buza jantei, formand un cerc complet.</p><p>Un set este suficient pentru 4 jante din aliaj de 13"",&nbsp;14"", 15"", 16"", 17"", 18"", 19""<br></p><p>Latime segment: 1 cm</p><h4><strong>Montaj</strong></h4><p>Dupa curatarea si degresarea completa a jantei, se aplica manual cate un segment pe buza jantei pana in momentul in care aceasta este complet acoperita. Segmentele pot fi decupate cu foarfeca daca este nevoie.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,386,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-rosu.jpg,AVEX,0.01,,6.42764E+12,0,RON,54.12,1480,158,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-rosu.jpg,https://export.avex.ro/wp-content/uploads/2022/02/ghvf6756tguy.jpg,,,
AVX-DJNT-02,Set 16 inele,Set 16 inele din autocolant pentru jante culoare Negru Lucios,"<h4><strong>Set 16 inele din autocolant pentru jante</strong></h4><p>Setul este format din 16 segmente (arce de cerc) autoadezive care se lipesc pe buza jantei, formand un cerc complet.</p><p>Un set este suficient pentru 4 jante din aliaj de 13"",&nbsp;14"", 15"", 16"", 17"", 18"", 19""<br></p><p>Latime segment: 1 cm</p><h4><strong>Montaj</strong></h4><p>Dupa curatarea si degresarea completa a jantei, se aplica manual cate un segment pe buza jantei pana in momentul in care aceasta este complet acoperita. Segmentele pot fi decupate cu foarfeca daca este nevoie.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,390,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-negru_gxdq-en.jpg,AVEX,0.01,,6.42764E+12,0,RON,54.12,1480,159,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-negru_gxdq-en.jpg,https://export.avex.ro/wp-content/uploads/2022/02/jnegru_h4gg-ij.jpg,,,
AVX-DJNT-03,Set 16 inele,Set 16 inele din autocolant pentru jante culoare Galben Lucios,"<h4><strong>Set 16 inele din autocolant pentru jante</strong></h4><p>Setul este format din 16 segmente (arce de cerc) autoadezive care se lipesc pe buza jantei, formand un cerc complet.</p><p>Un set este suficient pentru 4 jante din aliaj de 13"",&nbsp;14"", 15"", 16"", 17"", 18"", 19""<br></p><p>Latime segment: 1 cm</p><h4><strong>Montaj</strong></h4><p>Dupa curatarea si degresarea completa a jantei, se aplica manual cate un segment pe buza jantei pana in momentul in care aceasta este complet acoperita. Segmentele pot fi decupate cu foarfeca daca este nevoie.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,391,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-galben.jpg,AVEX,0.01,,6.42764E+12,0,RON,54.12,1480,160,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-galben.jpg,https://export.avex.ro/wp-content/uploads/2022/02/Motorcycle-Styling-Wheel-Hub-Tire-Reflective-Sticker-Car-Decorative-Stripe-Decal-for-Suzuki-Katana-Gsx-F.jpg,,,
AVX-DJNT-04,Set 16 inele,Set 16 inele din autocolant pentru jante culoare Albastru Lucios,"<h4><strong>Set 16 inele din autocolant pentru jante</strong></h4><p>Setul este format din 16 segmente (arce de cerc) autoadezive care se lipesc pe buza jantei, formand un cerc complet.</p><p>Un set este suficient pentru 4 jante din aliaj de 13"",&nbsp;14"", 15"", 16"", 17"", 18"", 19""<br></p><p>Latime segment: 1 cm</p><h4><strong>Montaj</strong></h4><p>Dupa curatarea si degresarea completa a jantei, se aplica manual cate un segment pe buza jantei pana in momentul in care aceasta este complet acoperita. Segmentele pot fi decupate cu foarfeca daca este nevoie.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,378,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-blue.jpg,AVEX,0.01,,6.42764E+12,0,RON,54.12,1480,161,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-blue.jpg,https://export.avex.ro/wp-content/uploads/2022/02/jalbastru.jpg,,,
AVX-DJNT-05,Set 16 inele,Set 16 inele din autocolant pentru jante culoare Verde Lucios,"<h4><strong>Set 16 inele din autocolant pentru jante</strong></h4><p>Setul este format din 16 segmente (arce de cerc) autoadezive care se lipesc pe buza jantei, formand un cerc complet.</p><p>Un set este suficient pentru 4 jante din aliaj de 13"",&nbsp;14"", 15"", 16"", 17"", 18"", 19""<br></p><p>Latime segment: 1 cm</p><h4><strong>Montaj</strong></h4><p>Dupa curatarea si degresarea completa a jantei, se aplica manual cate un segment pe buza jantei pana in momentul in care aceasta este complet acoperita. Segmentele pot fi decupate cu foarfeca daca este nevoie.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,386,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-verde.jpg,AVEX,0.01,,6.42764E+12,0,RON,54.12,1480,162,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-verde.jpg,https://export.avex.ro/wp-content/uploads/2022/02/H439c8f54c2e4436195b03593f6765687S.jpg,,,
AVX-RAVEN2-14,Set 4 capace,"Set 4 capace roti model Raven II, 14 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,110.63,59.8,0,https://export.avex.ro/wp-content/uploads/2022/01/res_441d0e6df6cb4732d7337ce1d36019af_80m2-1t.jpg,AVEX,2,,6.42764E+12,0,RON,165.945,1480,163,https://export.avex.ro/wp-content/uploads/2022/01/res_441d0e6df6cb4732d7337ce1d36019af_80m2-1t.jpg,,,,
AVX-DJNT-07,Set 16 inele,Set 16 inele din autocolant pentru jante culoare Alb Lucios,"<h4><strong>Set 16 inele din autocolant pentru jante</strong></h4><p>Setul este format din 16 segmente (arce de cerc) autoadezive care se lipesc pe buza jantei, formand un cerc complet.</p><p>Un set este suficient pentru 4 jante din aliaj de 13"",&nbsp;14"", 15"", 16"", 17"", 18"", 19""<br></p><p>Latime segment: 1 cm</p><h4><strong>Montaj</strong></h4><p>Dupa curatarea si degresarea completa a jantei, se aplica manual cate un segment pe buza jantei pana in momentul in care aceasta este complet acoperita. Segmentele pot fi decupate cu foarfeca daca este nevoie.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,392,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-alb.jpg,AVEX,0.01,,6.42764E+12,0,RON,54.12,1480,164,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-alb.jpg,https://export.avex.ro/wp-content/uploads/2022/02/jalb.jpg,,,
AVX-DJNT-08,Set 16 inele,Set 16 inele din autocolant pentru jante culoare Argintiu Lucios,"<h4><strong>Set 16 inele din autocolant pentru jante</strong></h4><p>Setul este format din 16 segmente (arce de cerc) autoadezive care se lipesc pe buza jantei, formand un cerc complet.</p><p>Un set este suficient pentru 4 jante din aliaj de 13"",&nbsp;14"", 15"", 16"", 17"", 18"", 19""<br></p><p>Latime segment: 1 cm</p><h4><strong>Montaj</strong></h4><p>Dupa curatarea si degresarea completa a jantei, se aplica manual cate un segment pe buza jantei pana in momentul in care aceasta este complet acoperita. Segmentele pot fi decupate cu foarfeca daca este nevoie.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,392,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-argintiu.jpg,AVEX,0.01,,6.42764E+12,0,RON,54.12,1480,165,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-argintiu.jpg,https://export.avex.ro/wp-content/uploads/2022/02/jargintiu.jpg,,,
AVX-DJNT-09,Set 16 inele,Set 16 inele din autocolant pentru jante culoare Gold Lucios,"<h4><strong>Set 16 inele din autocolant pentru jante</strong></h4><p>Setul este format din 16 segmente (arce de cerc) autoadezive care se lipesc pe buza jantei, formand un cerc complet.</p><p>Un set este suficient pentru 4 jante din aliaj de 13"",&nbsp;14"", 15"", 16"", 17"", 18"", 19""<br></p><p>Latime segment: 1 cm</p><h4><strong>Montaj</strong></h4><p>Dupa curatarea si degresarea completa a jantei, se aplica manual cate un segment pe buza jantei pana in momentul in care aceasta este complet acoperita. Segmentele pot fi decupate cu foarfeca daca este nevoie.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,397,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-gold.jpg,AVEX,0.01,,6.42764E+12,0,RON,54.12,1480,166,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-gold.jpg,https://export.avex.ro/wp-content/uploads/2022/02/UTB8f5BcjE_4iuJk43Fqq6z.FpXal_.jpg,,,
AVX-DJNT-10,Set 16 inele,Set 16 inele din autocolant pentru jante culoare Orange Lucios,"<h4><strong>Set 16 inele din autocolant pentru jante</strong></h4><p>Setul este format din 16 segmente (arce de cerc) autoadezive care se lipesc pe buza jantei, formand un cerc complet.</p><p>Un set este suficient pentru 4 jante din aliaj de 13"",&nbsp;14"", 15"", 16"", 17"", 18"", 19""<br></p><p>Latime segment: 1 cm</p><h4><strong>Montaj</strong></h4><p>Dupa curatarea si degresarea completa a jantei, se aplica manual cate un segment pe buza jantei pana in momentul in care aceasta este complet acoperita. Segmentele pot fi decupate cu foarfeca daca este nevoie.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,392,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-orange.jpg,AVEX,0.01,,6.42764E+12,0,RON,54.12,1480,167,https://export.avex.ro/wp-content/uploads/2022/01/Dungi-Jante-new-orange.jpg,https://export.avex.ro/wp-content/uploads/2022/02/jorange.jpg,,,
AVX-RAVEN2-15,Set 4 capace,"Set 4 capace roti model Raven II, 15 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,115.44,62.4,0,https://export.avex.ro/wp-content/uploads/2022/01/res_441d0e6df6cb4732d7337ce1d36019af_80m2-1t_yk8i-4x.jpg,AVEX,2,,6.42764E+12,0,RON,173.16,1480,168,https://export.avex.ro/wp-content/uploads/2022/01/res_441d0e6df6cb4732d7337ce1d36019af_80m2-1t_yk8i-4x.jpg,,,,
AVX-RAVEN2-16,Set 4 capace,"Set 4 capace roti model Raven II, 16 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,123.86,66.95,0,https://export.avex.ro/wp-content/uploads/2022/01/res_441d0e6df6cb4732d7337ce1d36019af_80m2-1t_h84v-b2.jpg,AVEX,2,,6.42764E+12,0,RON,185.79,1480,169,https://export.avex.ro/wp-content/uploads/2022/01/res_441d0e6df6cb4732d7337ce1d36019af_80m2-1t_h84v-b2.jpg,,,,
AVX-ROCCO2-14,Set 4 capace,"Set 4 capace roti model Rocco II, 14 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,110.63,59.8,0,https://export.avex.ro/wp-content/uploads/2022/01/Hfe172fdb998441ecb7868d32f95197f2O.jpg,AVEX,2,,6.42764E+12,0,RON,165.945,1480,170,https://export.avex.ro/wp-content/uploads/2022/01/Hfe172fdb998441ecb7868d32f95197f2O.jpg,,,,
AVX-ROCCO2-15,Set 4 capace,"Set 4 capace roti model Rocco II, 15 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,115.44,62.4,0,https://export.avex.ro/wp-content/uploads/2022/01/Hfe172fdb998441ecb7868d32f95197f2O_asvy-ln.jpg,AVEX,2,,6.42764E+12,0,RON,173.16,1480,171,https://export.avex.ro/wp-content/uploads/2022/01/Hfe172fdb998441ecb7868d32f95197f2O_asvy-ln.jpg,,,,
AVX-ROCCO2-16,Set 4 capace,"Set 4 capace roti model Rocco II, 16 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,123.86,66.95,0,https://export.avex.ro/wp-content/uploads/2022/01/Hfe172fdb998441ecb7868d32f95197f2O_mxeg-j8.jpg,AVEX,2,,6.42764E+12,0,RON,185.79,1480,172,https://export.avex.ro/wp-content/uploads/2022/01/Hfe172fdb998441ecb7868d32f95197f2O_mxeg-j8.jpg,,,,
AVX-TERRA2-16,Set 4 capace,"Set 4 capace roti model Terra II, 16 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,123.86,66.95,0,https://export.avex.ro/wp-content/uploads/2022/01/100026822817b0.jpg,AVEX,2,,6.42764E+12,0,RON,185.79,1480,173,https://export.avex.ro/wp-content/uploads/2022/01/100026822817b0.jpg,,,,
AVX-TERRA2-15,Set 4 capace,"Set 4 capace roti model Terra II, 15 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,115.44,62.4,0,https://export.avex.ro/wp-content/uploads/2022/01/100026822817b0_5v7t-bo.jpg,AVEX,2,,6.42764E+12,0,RON,173.16,1480,174,https://export.avex.ro/wp-content/uploads/2022/01/100026822817b0_5v7t-bo.jpg,,,,
AVX-TERRA2-14,Set 4 capace,"Set 4 capace roti model Terra II, 14 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,110.63,59.8,0,https://export.avex.ro/wp-content/uploads/2022/01/100026822817b0_o6mr-6g.jpg,AVEX,2,,6.42764E+12,0,RON,165.945,1480,175,https://export.avex.ro/wp-content/uploads/2022/01/100026822817b0_o6mr-6g.jpg,,,,
AVX-DELTAB-15,Set 4 capace,"Set 4 capace roti model Delta Black, 15 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,115.44,62.4,0,https://export.avex.ro/wp-content/uploads/2022/01/deltablack.jpg,AVEX,2,,6.42764E+12,0,RON,173.16,1480,176,https://export.avex.ro/wp-content/uploads/2022/01/deltablack.jpg,,,,
AVX-DELTAB-16,Set 4 capace,"Set 4 capace roti model Delta Black, 16 inch, cu inel cromat","<h4><strong>Set 4 capace roti cu inel cromat</strong></h4><p>Capacele auto de roti &nbsp;sunt produse certificate, conferind siguranta in rulare, evitand dislocarea de pe janta la viteze mai mari, evitand accidentele nedorite. Capacele indeplinesc standardele de calitate ISO 9000:2001, detinand totodata certificat RAR - OCP - 393, emis de autoritatile din Romania.</p><p>Setul include 4 buc. capace cu inel cromat.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,123.86,66.95,0,https://export.avex.ro/wp-content/uploads/2022/01/deltablack_2fzw-ac.jpg,AVEX,2,,6.42764E+12,0,RON,185.79,1480,177,https://export.avex.ro/wp-content/uploads/2022/01/deltablack_2fzw-ac.jpg,,,,
